"date","geography","geography code","Rural Urban","Sex: All persons; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: All persons; Economic Activity: Economically active; measures: Value","Sex: All persons; Economic Activity: Economically active: In employment; measures: Value","Sex: All persons; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: All persons; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: All persons; Economic Activity: Economically active: Self-employed; measures: Value","Sex: All persons; Economic Activity: Economically active: Unemployed; measures: Value","Sex: All persons; Economic Activity: Economically active: Full-time student; measures: Value","Sex: All persons; Economic Activity: Economically Inactive; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Retired; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: All persons; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: All persons; Economic Activity: Economically inactive: Other; measures: Value","Sex: All persons; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: All persons; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: All persons; Economic Activity: Unemployed: Never worked; measures: Value","Sex: All persons; Economic Activity: Long-term unemployed; measures: Value","Sex: Males; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: Males; Economic Activity: Economically active; measures: Value","Sex: Males; Economic Activity: Economically active: In employment; measures: Value","Sex: Males; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: Males; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: Males; Economic Activity: Economically active: Self-employed; measures: Value","Sex: Males; Economic Activity: Economically active: Unemployed; measures: Value","Sex: Males; Economic Activity: Economically active: Full-time student; measures: Value","Sex: Males; Economic Activity: Economically Inactive; measures: Value","Sex: Males; Economic Activity: Economically inactive: Retired; measures: Value","Sex: Males; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: Males; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: Males; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: Males; Economic Activity: Economically inactive: Other; measures: Value","Sex: Males; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: Males; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: Males; Economic Activity: Unemployed: Never worked; measures: Value","Sex: Males; Economic Activity: Long-term unemployed; measures: Value","Sex: Females; Economic Activity: All usual residents aged 16 to 74; measures: Value","Sex: Females; Economic Activity: Economically active; measures: Value","Sex: Females; Economic Activity: Economically active: In employment; measures: Value","Sex: Females; Economic Activity: Economically active: Employee: Part-time; measures: Value","Sex: Females; Economic Activity: Economically active: Employee: Full-time; measures: Value","Sex: Females; Economic Activity: Economically active: Self-employed; measures: Value","Sex: Females; Economic Activity: Economically active: Unemployed; measures: Value","Sex: Females; Economic Activity: Economically active: Full-time student; measures: Value","Sex: Females; Economic Activity: Economically Inactive; measures: Value","Sex: Females; Economic Activity: Economically inactive: Retired; measures: Value","Sex: Females; Economic Activity: Economically inactive: Student (including full-time students); measures: Value","Sex: Females; Economic Activity: Economically inactive: Looking after home or family; measures: Value","Sex: Females; Economic Activity: Economically inactive: Long-term sick or disabled; measures: Value","Sex: Females; Economic Activity: Economically inactive: Other; measures: Value","Sex: Females; Economic Activity: Unemployed: Age 16 to 24; measures: Value","Sex: Females; Economic Activity: Unemployed: Age 50 to 74; measures: Value","Sex: Females; Economic Activity: Unemployed: Never worked; measures: Value","Sex: Females; Economic Activity: Long-term unemployed; measures: Value"
"2011","YO8","YO8","Total",32539,24094,21938,5015,13823,3100,1301,855,8445,4935,914,1248,920,428,398,249,160,500,16082,12757,11647,827,8692,2128,749,361,3325,2102,471,104,472,176,243,166,90,260,16457,11337,10291,4188,5131,972,552,494,5120,2833,443,1144,448,252,155,83,70,240
"2011","CF10","CF10","Total",12477,8560,7152,745,5673,734,486,922,3917,592,2193,368,460,304,91,62,70,199,6942,5026,4264,300,3410,554,308,454,1916,271,1226,24,271,124,52,53,36,130,5535,3534,2888,445,2263,180,178,468,2001,321,967,344,189,180,39,9,34,69
"2011","CF11","CF11","Total",27223,19219,16536,3421,10887,2228,1494,1189,8004,2031,1770,1513,1715,975,420,234,324,523,14322,10835,9268,1273,6394,1601,966,601,3487,948,981,155,993,410,269,170,190,331,12901,8384,7268,2148,4493,627,528,588,4517,1083,789,1358,722,565,151,64,134,192
"2011","CF14","CF14","Total",56852,38823,34444,7573,22530,4341,1788,2591,18029,7782,5661,1661,2097,828,531,365,281,686,27471,19938,17654,1576,12977,3101,1170,1114,7533,3266,2565,165,1151,386,376,242,191,438,29381,18885,16790,5997,9553,1240,618,1477,10496,4516,3096,1496,946,442,155,123,90,248
"2011","CF15","CF15","Total",13187,9513,8783,1890,5545,1348,354,376,3674,2135,602,368,413,156,111,75,44,122,6399,4856,4473,373,3189,911,227,156,1543,929,298,31,222,63,71,50,27,75,6788,4657,4310,1517,2356,437,127,220,2131,1206,304,337,191,93,40,25,17,47
"2011","CF23","CF23","Total",34421,24076,21105,4529,13676,2900,1366,1605,10345,4267,2838,1371,1240,629,389,213,216,511,16535,12415,10828,998,7759,2071,857,730,4120,1735,1427,108,575,275,257,141,133,303,17886,11661,10277,3531,5917,829,509,875,6225,2532,1411,1263,665,354,132,72,83,208
"2011","CF24","CF24","Total",47234,27848,19246,4051,13255,1940,2241,6361,19386,2162,12089,1395,2256,1484,664,293,433,804,24600,14990,10629,1537,7671,1421,1492,2869,9610,1005,6245,177,1304,879,418,218,245,546,22634,12858,8617,2514,5584,519,749,3492,9776,1157,5844,1218,952,605,246,75,188,258
"2011","CF3","CF3","Total",29774,20410,17773,4365,11422,1986,1682,955,9364,3390,1351,1610,2278,735,552,298,299,676,14070,10357,8943,862,6599,1482,997,417,3713,1415,697,189,1106,306,344,194,186,381,15704,10053,8830,3503,4823,504,685,538,5651,1975,654,1421,1172,429,208,104,113,295
"2011","CF31","CF31","Total",33019,23018,20798,4806,13836,2156,1355,865,10001,4836,1435,1144,2004,582,428,237,150,521,16198,12119,10926,1001,8347,1578,829,364,4079,2009,717,130,968,255,263,160,89,305,16821,10899,9872,3805,5489,578,526,501,5922,2827,718,1014,1036,327,165,77,61,216
"2011","CF32","CF32","Total",22377,14511,12929,3352,8056,1521,1101,481,7866,3616,936,916,1914,484,361,153,167,439,11056,7747,6828,676,5061,1091,707,212,3309,1560,473,136,934,206,228,114,110,262,11321,6764,6101,2676,2995,430,394,269,4557,2056,463,780,980,278,133,39,57,177
"2011","CF33","CF33","Total",10603,6796,5952,1490,3823,639,633,211,3807,1703,433,523,891,257,228,83,117,253,5153,3597,3119,279,2363,477,395,83,1556,738,220,61,436,101,147,57,71,149,5450,3199,2833,1211,1460,162,238,128,2251,965,213,462,455,156,81,26,46,104
"2011","CF34","CF34","Total",15248,9037,7934,2138,5029,767,826,277,6211,2712,650,742,1724,383,296,128,138,350,7506,4872,4215,416,3216,583,554,103,2634,1177,334,92,880,151,197,89,89,220,7742,4165,3719,1722,1813,184,272,174,3577,1535,316,650,844,232,99,39,49,130
"2011","CF35","CF35","Total",12359,7632,6944,1635,4300,1009,402,286,4727,2210,424,344,646,1103,106,71,41,153,6819,4188,3785,419,2617,749,280,123,2631,990,229,43,356,1013,80,48,30,98,5540,3444,3159,1216,1683,260,122,163,2096,1220,195,301,290,90,26,23,11,55
"2011","CF36","CF36","Total",11319,6925,6260,1507,3736,1017,407,258,4394,2668,431,359,700,236,102,104,48,154,5526,3671,3304,322,2270,712,257,110,1855,1099,220,45,364,127,63,77,31,83,5793,3254,2956,1185,1466,305,150,148,2539,1569,211,314,336,109,39,27,17,71
"2011","CF37","CF37","Total",28729,18024,14920,3745,9461,1714,1282,1822,10705,3951,2969,1092,2093,600,421,183,220,547,14476,9598,7869,832,5730,1307,820,909,4878,1734,1711,137,1063,233,269,131,132,342,14253,8426,7051,2913,3731,407,462,913,5827,2217,1258,955,1030,367,152,52,88,205
"2011","CF38","CF38","Total",17237,12154,11062,2412,7339,1311,602,490,5083,2835,660,538,810,240,223,90,99,212,8407,6283,5713,426,4307,980,370,200,2124,1223,337,67,396,101,151,59,70,120,8830,5871,5349,1986,3032,331,232,290,2959,1612,323,471,414,139,72,31,29,92
"2011","CF39","CF39","Total",21155,12975,11447,2752,7439,1256,1041,487,8180,3349,1068,967,2215,581,394,142,211,414,10379,6918,6028,492,4528,1008,696,194,3461,1469,523,125,1110,234,273,100,140,252,10776,6057,5419,2260,2911,248,345,293,4719,1880,545,842,1105,347,121,42,71,162
"2011","CF40","CF40","Total",15015,9136,7927,2094,4899,934,794,415,5879,2369,824,685,1592,409,273,110,156,333,7509,4961,4259,441,3062,756,499,203,2548,1009,452,96,826,165,179,86,95,192,7506,4175,3668,1653,1837,178,295,212,3331,1360,372,589,766,244,94,24,61,141
"2011","CF41","CF41","Total",7874,4825,4259,1058,2746,455,388,178,3049,1351,422,290,816,170,121,74,72,165,3925,2556,2229,200,1665,364,256,71,1369,608,190,29,462,80,83,63,40,105,3949,2269,2030,858,1081,91,132,107,1680,743,232,261,354,90,38,11,32,60
"2011","CF42","CF42","Total",9630,5682,4946,1225,3167,554,551,185,3948,1785,486,423,979,275,207,74,118,230,4790,3087,2634,213,1986,435,360,93,1703,800,230,65,504,104,146,54,62,145,4840,2595,2312,1012,1181,119,191,92,2245,985,256,358,475,171,61,20,56,85
"2011","CF43","CF43","Total",8608,4824,4109,1127,2559,423,538,177,3784,1475,478,478,1070,283,200,69,134,235,4258,2586,2159,207,1612,340,357,70,1672,658,257,63,587,107,132,46,77,160,4350,2238,1950,920,947,83,181,107,2112,817,221,415,483,176,68,23,57,75
"2011","CF44","CF44","Total",28648,17491,15364,3866,9702,1796,1447,680,11157,5015,1452,1227,2750,713,519,202,232,603,14070,9273,8104,832,5905,1367,859,310,4797,2217,705,171,1414,290,325,134,134,327,14578,8218,7260,3034,3797,429,588,370,6360,2798,747,1056,1336,423,194,68,98,276
"2011","CF45","CF45","Total",14148,8536,7474,1853,4777,844,737,325,5612,2231,725,731,1523,402,254,97,135,311,6931,4591,3973,377,2925,671,480,138,2340,986,357,102,746,149,159,80,73,198,7217,3945,3501,1476,1852,173,257,187,3272,1245,368,629,777,253,95,17,62,113
"2011","CF46","CF46","Total",10629,6852,6104,1376,4018,710,511,237,3777,1784,510,399,865,219,157,87,105,216,5206,3589,3196,310,2346,540,303,90,1617,792,231,42,448,104,90,55,57,125,5423,3263,2908,1066,1672,170,208,147,2160,992,279,357,417,115,67,32,48,91
"2011","CF47","CF47","Total",15971,10168,8761,2205,5715,841,987,420,5803,2357,808,634,1625,379,352,145,197,442,7878,5398,4614,519,3441,654,622,162,2480,1013,388,91,828,160,218,108,120,260,8093,4770,4147,1686,2274,187,365,258,3323,1344,420,543,797,219,134,37,77,182
"2011","CF48","CF48","Total",20176,12954,11360,2767,7390,1203,1115,479,7222,3234,905,762,1864,457,368,175,199,474,9929,6787,5933,624,4404,905,669,185,3142,1434,454,107,940,207,232,108,114,263,10247,6167,5427,2143,2986,298,446,294,4080,1800,451,655,924,250,136,67,85,211
"2011","CF5","CF5","Total",47486,32320,28459,7067,17529,3863,2389,1472,15166,6074,2256,2385,3266,1185,790,371,464,918,22729,16531,14389,1584,10075,2730,1460,682,6198,2607,1119,279,1713,480,492,248,268,548,24757,15789,14070,5483,7454,1133,929,790,8968,3467,1137,2106,1553,705,298,123,196,370
"2011","CF61","CF61","Total",7459,4834,4410,1073,2687,650,279,145,2625,1400,653,231,258,83,99,60,36,98,3590,2516,2284,239,1614,431,177,55,1074,609,293,20,113,39,66,40,22,56,3869,2318,2126,834,1073,219,102,90,1551,791,360,211,145,44,33,20,14,42
"2011","CF62","CF62","Total",29956,20888,18634,4438,11875,2321,1465,789,9068,4311,1305,1242,1675,535,418,287,193,622,14905,11231,9908,878,7371,1659,928,395,3674,1807,655,124,844,244,277,205,122,364,15051,9657,8726,3560,4504,662,537,394,5394,2504,650,1118,831,291,141,82,71,258
"2011","CF63","CF63","Total",16021,11177,9630,2537,6147,946,1141,406,4844,1843,644,730,1270,357,339,167,171,508,7808,5811,4900,539,3673,688,741,170,1997,796,305,94,672,130,219,119,102,309,8213,5366,4730,1998,2474,258,400,236,2847,1047,339,636,598,227,120,48,69,199
"2011","CF64","CF64","Total",26411,18481,16990,3958,10269,2763,804,687,7930,4718,1135,745,948,384,233,190,88,301,12905,9597,8754,844,5994,1916,527,316,3308,1968,595,69,491,185,158,137,57,178,13506,8884,8236,3114,4275,847,277,371,4622,2750,540,676,457,199,75,53,31,123
"2011","CF71","CF71","Total",6581,4347,4071,867,2177,1027,147,129,2234,1505,269,227,154,79,35,48,15,53,3243,2347,2214,196,1343,675,72,61,896,639,145,7,75,30,23,20,7,21,3338,2000,1857,671,834,352,75,68,1338,866,124,220,79,49,12,28,8,32
"2011","CF72","CF72","Total",18768,13378,12276,2627,8078,1571,644,458,5390,2877,739,557,950,267,180,123,73,248,9130,6889,6307,473,4728,1106,413,169,2241,1239,357,70,454,121,113,79,49,147,9638,6489,5969,2154,3350,465,231,289,3149,1638,382,487,496,146,67,44,24,101
"2011","CF81","CF81","Total",12122,7309,6296,1507,4169,620,789,224,4813,1927,582,593,1368,343,300,102,165,357,6071,3974,3385,310,2585,490,511,78,2097,834,295,90,728,150,192,70,110,219,6051,3335,2911,1197,1584,130,278,146,2716,1093,287,503,640,193,108,32,55,138
"2011","CF82","CF82","Total",14852,9667,8668,1851,5866,951,718,281,5185,2240,766,622,1277,280,279,110,132,280,7285,5117,4558,389,3465,704,444,115,2168,954,366,96,628,124,174,74,87,154,7567,4550,4110,1462,2401,247,274,166,3017,1286,400,526,649,156,105,36,45,126
"2011","CF83","CF83","Total",40320,26729,23796,5642,15582,2572,1998,935,13591,6267,1741,1784,3011,788,668,341,360,904,19719,14135,12500,1191,9367,1942,1265,370,5584,2664,816,244,1518,342,431,245,228,535,20601,12594,11296,4451,6215,630,733,565,8007,3603,925,1540,1493,446,237,96,132,369
"2011","LD1","LD1","Total",8190,5476,4977,1186,2334,1457,339,160,2714,1690,266,247,371,140,105,73,52,118,4069,2907,2648,281,1308,1059,208,51,1162,733,130,27,206,66,74,43,29,73,4121,2569,2329,905,1026,398,131,109,1552,957,136,220,165,74,31,30,23,45
"2011","LD2","LD2","Total",4042,2923,2744,614,1218,912,106,73,1119,686,167,115,103,48,39,15,17,40,2017,1550,1453,119,702,632,59,38,467,306,78,11,48,24,24,11,11,18,2025,1373,1291,495,516,280,47,35,652,380,89,104,55,24,15,4,6,22
"2011","LD3","LD3","Total",13902,9923,9200,1886,4943,2371,373,350,3979,2295,601,370,507,206,118,79,42,140,6864,5217,4871,391,2837,1643,210,136,1647,965,289,37,255,101,76,49,25,73,7038,4706,4329,1495,2106,728,163,214,2332,1330,312,333,252,105,42,30,17,67
"2011","LD4","LD4","Total",574,387,356,78,155,123,21,10,187,119,19,17,17,15,6,12,1,9,289,211,194,17,86,91,15,2,78,49,12,2,10,5,3,10,1,8,285,176,162,61,69,32,6,8,109,70,7,15,7,10,3,2,0,1
"2011","LD5","LD5","Total",824,592,553,109,228,216,28,11,232,136,22,24,28,22,8,11,4,9,433,322,301,27,124,150,15,6,111,73,13,1,12,12,5,5,3,5,391,270,252,82,104,66,13,5,121,63,9,23,16,10,3,6,1,4
"2011","LD6","LD6","Total",1860,1238,1144,293,503,348,65,29,622,383,59,68,87,25,23,18,7,19,908,652,605,67,290,248,39,8,256,156,34,7,49,10,16,9,4,10,952,586,539,226,213,100,26,21,366,227,25,61,38,15,7,9,3,9
"2011","LD7","LD7","Total",3506,2459,2279,544,1012,723,130,50,1047,654,120,109,121,43,43,29,20,47,1767,1328,1243,93,643,507,67,18,439,285,57,14,68,15,21,19,10,21,1739,1131,1036,451,369,216,63,32,608,369,63,95,53,28,22,10,10,26
"2011","LD8","LD8","Total",3039,2030,1874,431,784,659,98,58,1009,677,126,76,76,54,21,33,9,42,1497,1080,995,80,469,446,53,32,417,290,62,5,33,27,13,23,4,23,1542,950,879,351,315,213,45,26,592,387,64,71,43,27,8,10,5,19
"2011","LL11","LL11","Total",28377,20114,18029,4268,11805,1956,1109,976,8263,4074,1266,977,1539,407,355,200,136,454,14233,10642,9445,784,7221,1440,723,474,3591,1843,622,131,803,192,231,145,87,283,14144,9472,8584,3484,4584,516,386,502,4672,2231,644,846,736,215,124,55,49,171
"2011","LL12","LL12","Total",20552,13932,12737,3047,7965,1725,650,545,6620,4091,818,606,803,302,198,138,73,236,10158,7357,6708,547,4940,1221,423,226,2801,1751,442,59,409,140,128,98,47,145,10394,6575,6029,2500,3025,504,227,319,3819,2340,376,547,394,162,70,40,26,91
"2011","LL13","LL13","Total",25786,18184,15932,3732,10240,1960,1256,996,7602,3207,1333,1077,1406,579,365,221,179,542,13163,9783,8493,796,6321,1376,755,535,3380,1446,789,133,743,269,212,147,116,305,12623,8401,7439,2936,3919,584,501,461,4222,1761,544,944,663,310,153,74,63,237
"2011","LL14","LL14","Total",24084,16309,14545,3560,9346,1639,1125,639,7775,3695,990,1074,1511,505,348,188,176,453,11943,8728,7753,653,5896,1204,689,286,3215,1594,483,125,802,211,224,126,111,254,12141,7581,6792,2907,3450,435,436,353,4560,2101,507,949,709,294,124,62,65,199
"2011","LL15","LL15","Total",7785,5545,5113,1140,2799,1174,215,217,2240,1290,426,195,229,100,65,52,22,71,3894,2937,2700,208,1643,849,139,98,957,547,217,22,126,45,46,38,16,39,3891,2608,2413,932,1156,325,76,119,1283,743,209,173,103,55,19,14,6,32
"2011","LL16","LL16","Total",11622,8009,7348,1633,4304,1411,387,274,3613,1869,554,321,691,178,146,66,83,130,5841,4247,3875,374,2480,1021,246,126,1594,814,254,40,394,92,98,45,54,77,5781,3762,3473,1259,1824,390,141,148,2019,1055,300,281,297,86,48,21,29,53
"2011","LL17","LL17","Total",3832,2588,2387,565,1408,414,108,93,1244,753,176,117,155,43,31,35,18,41,1884,1343,1231,144,792,295,69,43,541,335,88,18,80,20,18,25,14,25,1948,1245,1156,421,616,119,39,50,703,418,88,99,75,23,13,10,4,16
"2011","LL18","LL18","Total",29183,18323,15954,4168,9393,2393,1601,768,10860,5396,1432,1171,2303,558,561,276,228,667,14273,9493,8113,1046,5331,1736,1049,331,4780,2364,752,196,1191,277,394,189,157,406,14910,8830,7841,3122,4062,657,552,437,6080,3032,680,975,1112,281,167,87,71,261
"2011","LL19","LL19","Total",14009,8595,7653,1990,4532,1131,561,381,5414,3132,611,527,887,257,157,112,69,219,6685,4464,3952,460,2701,791,349,163,2221,1311,282,69,449,110,99,77,43,119,7324,4131,3701,1530,1831,340,212,218,3193,1821,329,458,438,147,58,35,26,100
"2011","LL20","LL20","Total",6077,4114,3766,888,1998,880,222,126,1963,1129,256,223,262,93,69,50,28,82,3060,2190,1992,160,1203,629,151,47,870,511,137,29,150,43,47,38,18,53,3017,1924,1774,728,795,251,71,79,1093,618,119,194,112,50,22,12,10,29
"2011","LL21","LL21","Total",4502,3269,3037,611,1596,830,130,102,1233,719,186,116,155,57,38,29,16,46,2283,1745,1629,119,917,593,70,46,538,316,86,19,96,21,20,23,8,23,2219,1524,1408,492,679,237,60,56,695,403,100,97,59,36,18,6,8,23
"2011","LL22","LL22","Total",12652,7739,6952,1786,3791,1375,515,272,4913,3075,459,399,738,242,132,125,54,220,6155,4024,3578,414,2152,1012,335,111,2131,1313,246,58,403,111,83,92,29,150,6497,3715,3374,1372,1639,363,180,161,2782,1762,213,341,335,131,49,33,25,70
"2011","LL23","LL23","Total",3156,2279,2105,462,1068,575,107,67,877,491,95,108,109,74,33,28,11,43,1592,1241,1152,72,645,435,66,23,351,204,41,12,60,34,20,17,7,31,1564,1038,953,390,423,140,41,44,526,287,54,96,49,40,13,11,4,12
"2011","LL24","LL24","Total",1467,1113,1035,191,507,337,38,40,354,221,43,35,42,13,12,13,0,7,768,636,594,47,309,238,21,21,132,90,15,0,21,6,6,8,0,4,699,477,441,144,198,99,17,19,222,131,28,35,21,7,6,5,0,3
"2011","LL25","LL25","Total",349,220,203,36,106,61,11,6,129,80,9,16,13,11,3,4,1,5,185,120,110,9,61,40,6,4,65,37,6,1,11,10,3,1,1,1,164,100,93,27,45,21,5,2,64,43,3,15,2,1,0,3,0,4
"2011","LL26","LL26","Total",3234,2294,2110,502,1090,518,97,87,940,483,128,123,144,62,31,17,11,34,1578,1212,1120,110,624,386,56,36,366,190,57,19,71,29,19,10,6,19,1656,1082,990,392,466,132,41,51,574,293,71,104,73,33,12,7,5,15
"2011","LL27","LL27","Total",614,408,369,107,167,95,24,15,206,116,25,21,35,9,6,4,3,10,311,218,192,33,94,65,16,10,93,55,11,3,18,6,4,4,3,5,303,190,177,74,73,30,8,5,113,61,14,18,17,3,2,0,0,5
"2011","LL28","LL28","Total",9812,6259,5647,1447,3129,1071,340,272,3553,2255,383,294,470,151,93,82,41,144,4774,3270,2912,343,1807,762,221,137,1504,961,194,36,249,64,70,51,32,92,5038,2989,2735,1104,1322,309,119,135,2049,1294,189,258,221,87,23,31,9,52
"2011","LL29","LL29","Total",14382,9606,8489,2238,4950,1301,719,398,4776,2268,770,571,901,266,199,133,95,344,7185,5111,4409,588,2885,936,491,211,2074,975,386,74,510,129,137,102,61,224,7197,4495,4080,1650,2065,365,228,187,2702,1293,384,497,391,137,62,31,34,120
"2011","LL30","LL30","Total",15372,10167,9062,2410,5065,1587,676,429,5205,3092,565,437,815,296,190,134,71,282,7492,5262,4630,650,2923,1057,436,196,2230,1327,292,62,423,126,133,93,45,172,7880,4905,4432,1760,2142,530,240,233,2975,1765,273,375,392,170,57,41,26,110
"2011","LL31","LL31","Total",6645,4474,3979,1125,2196,658,260,235,2171,1302,306,191,263,109,66,54,34,115,3226,2320,2047,266,1322,459,179,94,906,530,152,26,146,52,49,41,24,77,3419,2154,1932,859,874,199,81,141,1265,772,154,165,117,57,17,13,10,38
"2011","LL32","LL32","Total",4783,3171,2867,731,1533,603,165,139,1612,984,201,164,195,68,44,33,16,63,2334,1643,1473,165,891,417,104,66,691,450,93,19,96,33,31,25,14,35,2449,1528,1394,566,642,186,61,73,921,534,108,145,99,35,13,8,2,28
"2011","LL33","LL33","Total",2852,1899,1703,424,1021,258,117,79,953,519,135,78,161,60,43,16,20,41,1447,983,863,112,572,179,83,37,464,243,79,10,93,39,26,13,17,28,1405,916,840,312,449,79,34,42,489,276,56,68,68,21,17,3,3,13
"2011","LL34","LL34","Total",3220,2183,1943,516,1077,350,161,79,1037,553,155,117,163,49,39,31,16,67,1593,1142,1005,119,632,254,105,32,451,248,75,16,90,22,22,23,9,49,1627,1041,938,397,445,96,56,47,586,305,80,101,73,27,17,8,7,18
"2011","LL35","LL35","Total",661,438,417,78,216,123,20,1,223,175,13,13,20,2,3,9,0,12,353,254,238,22,135,81,15,1,99,82,8,0,8,1,3,6,0,9,308,184,179,56,81,42,5,0,124,93,5,13,12,1,0,3,0,3
"2011","LL36","LL36","Total",3271,2012,1872,501,851,520,83,57,1259,843,98,115,144,59,18,27,6,33,1602,1068,988,98,523,367,57,23,534,374,41,13,82,24,11,20,3,22,1669,944,884,403,328,153,26,34,725,469,57,102,62,35,7,7,3,11
"2011","LL37","LL37","Total",369,218,189,41,82,66,23,6,151,104,10,19,15,3,7,8,5,8,184,120,105,9,50,46,12,3,64,47,5,2,8,2,4,5,3,5,185,98,84,32,32,20,11,3,87,57,5,17,7,1,3,3,2,3
"2011","LL38","LL38","Total",532,310,277,64,141,72,29,4,222,161,8,16,31,6,14,8,10,6,274,181,161,16,90,55,18,2,93,69,3,4,16,1,11,4,9,3,258,129,116,48,51,17,11,2,129,92,5,12,15,5,3,4,1,3
"2011","LL39","LL39","Total",240,164,149,26,59,64,13,2,76,48,3,8,11,6,6,4,4,6,127,87,80,7,31,42,7,0,40,25,2,0,7,6,4,2,4,2,113,77,69,19,28,22,6,2,36,23,1,8,4,0,2,2,0,4
"2011","LL40","LL40","Total",2952,1976,1834,410,941,483,85,57,976,586,120,86,119,65,24,12,7,28,1487,1060,975,93,530,352,58,27,427,256,65,10,66,30,15,11,5,18,1465,916,859,317,411,131,27,30,549,330,55,76,53,35,9,1,2,10
"2011","LL41","LL41","Total",4687,3128,2750,710,1534,506,252,126,1559,804,208,164,273,110,62,62,39,115,2368,1671,1454,141,959,354,170,47,697,373,106,21,140,57,39,44,22,81,2319,1457,1296,569,575,152,82,79,862,431,102,143,133,53,23,18,17,34
"2011","LL42","LL42","Total",1814,1173,1038,315,444,279,106,29,641,363,55,82,87,54,33,21,9,38,901,631,557,91,292,174,65,9,270,173,27,2,48,20,17,14,5,23,913,542,481,224,152,105,41,20,371,190,28,80,39,34,16,7,4,15
"2011","LL43","LL43","Total",310,205,188,43,83,62,15,2,105,73,8,10,11,3,5,3,1,7,155,110,99,15,42,42,10,1,45,35,4,0,5,1,1,3,0,5,155,95,89,28,41,20,5,1,60,38,4,10,6,2,4,0,1,2
"2011","LL44","LL44","Total",782,488,449,116,200,133,25,14,294,216,17,24,23,14,5,10,2,6,382,255,227,23,111,93,19,9,127,93,7,1,15,11,3,9,1,5,400,233,222,93,89,40,6,5,167,123,10,23,8,3,2,1,1,1
"2011","LL45","LL45","Total",455,305,284,80,101,103,15,6,150,85,10,19,25,11,3,2,1,7,233,166,151,21,61,69,11,4,67,36,7,2,14,8,2,1,0,5,222,139,133,59,40,34,4,2,83,49,3,17,11,3,1,1,1,2
"2011","LL46","LL46","Total",1410,807,741,167,353,221,41,25,603,375,109,40,48,31,12,8,6,16,707,421,382,46,200,136,24,15,286,159,76,6,32,13,7,6,5,6,703,386,359,121,153,85,17,10,317,216,33,34,16,18,5,2,1,10
"2011","LL47","LL47","Total",412,268,256,48,133,75,6,6,144,100,11,13,12,8,2,3,1,1,221,153,147,12,81,54,4,2,68,53,6,0,6,3,1,3,0,1,191,115,109,36,52,21,2,4,76,47,5,13,6,5,1,0,1,0
"2011","LL48","LL48","Total",1820,1253,1160,271,642,247,41,52,567,336,73,59,70,29,12,15,2,13,917,674,624,41,404,179,27,23,243,145,33,7,42,16,8,9,1,10,903,579,536,230,238,68,14,29,324,191,40,52,28,13,4,6,1,3
"2011","LL49","LL49","Total",3294,2212,2040,528,1054,458,96,76,1082,688,113,95,138,48,30,24,10,35,1676,1195,1109,119,664,326,55,31,481,306,60,17,80,18,15,16,5,21,1618,1017,931,409,390,132,41,45,601,382,53,78,58,30,15,8,5,14
"2011","LL51","LL51","Total",448,318,285,63,132,90,20,13,130,76,18,13,17,6,4,3,2,7,233,173,157,11,75,71,13,3,60,37,10,1,11,1,3,1,2,4,215,145,128,52,57,19,7,10,70,39,8,12,6,5,1,2,0,3
"2011","LL52","LL52","Total",1832,1186,1113,270,557,286,37,36,646,422,73,58,58,35,12,7,2,7,900,641,598,70,338,190,24,19,259,177,32,5,24,21,8,5,2,4,932,545,515,200,219,96,13,17,387,245,41,53,34,14,4,2,0,3
"2011","LL53","LL53","Total",12099,8171,7564,1749,3683,2132,351,256,3928,2299,435,462,517,215,118,59,39,134,6080,4483,4151,333,2238,1580,238,94,1597,962,210,53,286,86,83,39,26,91,6019,3688,3413,1416,1445,552,113,162,2331,1337,225,409,231,129,35,20,13,43
"2011","LL54","LL54","Total",8093,5444,4910,1197,2766,947,324,210,2649,1379,357,339,421,153,100,66,36,139,4032,2903,2610,242,1649,719,204,89,1129,613,171,36,243,66,65,45,21,83,4061,2541,2300,955,1117,228,120,121,1520,766,186,303,178,87,35,21,15,56
"2011","LL55","LL55","Total",15571,10910,9859,2370,5945,1544,618,433,4661,2340,653,541,824,303,190,108,76,236,7708,5706,5131,536,3491,1104,397,178,2002,1016,346,59,455,126,115,74,48,143,7863,5204,4728,1834,2454,440,221,255,2659,1324,307,482,369,177,75,34,28,93
